Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG¡¿,OBP,SLG,OPS
" Maier, M",KC,CF,117,373,41,98,15,6,5,39,41,68,3,2,0.263,0.333,0.375,0.709
" Fukudome, K",CHC,RF,130,358,45,94,20,2,13,44,64,67,7,8,0.263,0.371,0.439,0.809
" Jaso, J",TB,C,109,339,57,89,18,3,5,44,59,39,4,0,0.263,0.372,0.378,0.75
" Santiago, R",DET,SS,112,320,38,84,9,1,3,22,30,56,2,2,0.263,0.337,0.325,0.662
" Johnson, R",LAD,LF,102,202,24,53,11,2,2,15,5,50,2,2,0.262,0.291,0.366,0.657
" Molina, Y",STL,C,136,465,34,122,19,0,6,62,42,51,8,4,0.262,0.329,0.342,0.671
" Lewis, F",TOR,LF,110,428,70,112,31,5,8,36,38,104,17,6,0.262,0.332,0.414,0.745
" DeWitt, B",CHC,2B,135,440,47,115,24,5,5,52,47,86,3,2,0.261,0.336,0.373,0.709
" Fielder, P",MIL,1B,161,578,94,151,25,0,32,83,114,138,1,0,0.261,0.401,0.471,0.871
" Bonifacio, E",FLA,CF,73,180,30,47,6,3,0,10,17,42,12,0,0.261,0.32,0.328,0.648
" Parra, G",ARI,RF,133,364,31,95,19,6,3,30,23,76,1,0,0.261,0.308,0.371,0.679
" Golson, G",NYY,CF,24,23,3,6,2,0,0,2,0,3,0,2,0.261,0.261,0.348,0.609
" Presley, A",PIT,CF,19,23,2,6,1,0,0,0,1,8,1,1,0.261,0.292,0.304,0.596
" Ryal, R",ARI,LF,104,207,19,54,7,1,3,11,8,67,0,3,0.261,0.308,0.348,0.656
" LaRoche, A",ARI,1B,151,560,75,146,37,2,25,100,48,172,0,1,0.261,0.32,0.468,0.788
" Bautista, J",TOR,RF,161,569,109,148,35,3,54,124,100,116,9,2,0.26,0.378,0.617,0.995
" Janish, P",CIN,SS,82,200,23,52,10,0,5,25,22,30,1,3,0.26,0.338,0.385,0.723
" Santana, C",CLE,C,46,150,23,39,13,0,6,22,37,29,3,0,0.26,0.401,0.467,0.868
" Dunn, A",WSH,1B,158,558,85,145,36,2,38,103,77,199,0,1,0.26,0.356,0.536,0.892
" Fowler, D",COL,CF,132,439,73,114,20,14,6,36,57,104,13,8,0.26,0.347,0.41,0.757
" Lee, D",ATL,1B,148,547,80,142,35,0,19,80,73,134,1,3,0.26,0.347,0.428,0.774
" Paulino, R",FLA,C,91,316,31,82,18,0,4,37,25,51,1,0,0.259,0.311,0.354,0.665
" Cameron, M",BOS,CF,48,162,24,42,11,0,4,15,14,44,0,1,0.259,0.328,0.401,0.729
" Figgins, C",SEA,2B,161,602,62,156,21,2,1,35,74,114,42,15,0.259,0.34,0.306,0.646
" Stanton, G",FLA,RF,100,359,45,93,21,1,22,59,34,123,5,2,0.259,0.326,0.507,0.833
" Betancourt, Y",KC,SS,151,556,60,144,29,2,16,78,23,64,2,3,0.259,0.288,0.405,0.692
" Victorino, S",PHI,CF,147,587,84,152,26,10,18,69,53,79,34,6,0.259,0.327,0.429,0.756
" Bay, J",NYM,LF,95,348,48,90,20,6,6,47,44,91,10,0,0.259,0.347,0.402,0.749
" Valdez, W",PHI,SS,111,333,37,86,16,3,4,35,21,43,7,0,0.258,0.306,0.36,0.667
" Soriano, A",CHC,LF,147,496,67,128,40,3,24,79,45,123,5,1,0.258,0.322,0.496,0.818
" Willits, R",LAA,LF,97,159,23,41,7,0,0,8,19,26,2,4,0.258,0.341,0.302,0.643
" Arias, J",KC,2B,72,128,23,33,6,1,0,13,4,23,1,0,0.258,0.28,0.32,0.601
" Guillen, J",SF,LF,148,524,55,135,22,2,19,77,32,113,1,0,0.258,0.314,0.416,0.73
" Teahen, M",CWS,3B,77,233,31,60,13,2,4,25,25,61,3,5,0.258,0.327,0.382,0.709
" Young, C",ARI,CF,156,584,94,150,33,0,27,91,74,145,28,7,0.257,0.341,0.452,0.793
" Alvarez, P",PIT,3B,95,347,42,89,21,1,16,64,37,119,0,0,0.256,0.326,0.461,0.788
" Stewart, I",COL,3B,121,386,54,99,14,2,18,61,45,110,5,2,0.256,0.338,0.443,0.781
" Boesch, B",DET,LF,133,464,49,119,26,3,14,67,40,99,7,1,0.256,0.32,0.416,0.736
" Cedeno, R",PIT,SS,139,468,42,120,29,3,8,38,23,106,12,3,0.256,0.293,0.382,0.675
" Sutton, D",CLE,2B,13,39,5,10,1,0,2,8,3,13,0,0,0.256,0.31,0.436,0.745
" Cantu, J",TEX,1B,127,472,50,121,29,1,11,56,29,95,0,0,0.256,0.304,0.392,0.695
" Helton, T",COL,1B,118,398,48,102,18,1,8,37,67,90,0,0,0.256,0.362,0.367,0.728
" Teixeira, M",NYY,1B,158,601,113,154,36,0,33,108,93,122,0,1,0.256,0.365,0.481,0.846
" Hinske, E",ATL,LF,131,281,38,72,21,1,11,51,33,75,0,0,0.256,0.338,0.456,0.793
" Stavinoha, N",STL,RF,79,121,11,31,4,0,2,9,4,28,0,0,0.256,0.286,0.339,0.625
" Brignac, R",TB,2B,113,301,39,77,13,1,8,45,20,77,3,3,0.256,0.307,0.385,0.692
" Kendall, J",KC,C,118,434,39,111,18,0,0,37,37,45,12,7,0.256,0.318,0.297,0.615
" Escobar, Y",TOR,SS,135,497,60,127,19,0,4,35,56,57,6,2,0.256,0.337,0.318,0.655
" Nady, X",CHC,1B,119,317,33,81,13,0,6,33,17,85,0,0,0.256,0.306,0.353,0.66
" Cabrera, M",ATL,LF,147,458,50,117,27,3,4,42,42,64,7,1,0.255,0.317,0.354,0.671
" Drew, J",BOS,RF,139,478,69,122,24,2,22,68,60,105,3,1,0.255,0.341,0.452,0.793
" Moreland, M",TEX,1B,47,145,20,37,4,0,9,25,25,36,3,1,0.255,0.364,0.469,0.833
" Snider, T",TOR,RF,82,298,36,76,20,0,14,32,21,79,6,3,0.255,0.304,0.463,0.767
" Dickey, R",NYM,P,25,51,7,13,2,0,0,5,3,8,0,0,0.255,0.296,0.294,0.59
" Stubbs, D",CIN,CF,150,514,91,131,19,6,22,77,55,168,30,6,0.255,0.329,0.444,0.773
" Abreu, B",LAA,RF,154,573,88,146,41,1,20,78,87,132,24,10,0.255,0.352,0.435,0.787
" Worth, D",DET,SS,39,106,10,27,5,0,2,8,6,13,1,2,0.255,0.295,0.358,0.653
" Beltran, C",NYM,CF,64,220,21,56,11,3,7,27,30,39,3,1,0.255,0.341,0.427,0.768
" Bartlett, J",TB,SS,135,468,71,119,27,3,4,47,45,83,11,6,0.254,0.324,0.35,0.675
" Colvin, T",CHC,LF,135,358,60,91,18,5,20,56,30,100,6,1,0.254,0.316,0.5,0.816
" Blalock, H",TB,DH,26,63,8,16,3,0,1,7,6,15,1,1,0.254,0.319,0.349,0.668
" Gallardo, Y",MIL,P,32,63,7,16,4,0,4,10,5,17,0,0,0.254,0.329,0.508,0.837
" Heisey, C",CIN,LF,97,201,33,51,10,1,8,21,16,57,1,2,0.254,0.324,0.433,0.757
" Inglett, J",MIL,RF,102,142,15,36,8,5,1,8,15,34,1,0,0.254,0.331,0.401,0.733
" Morgan, N",WSH,CF,136,509,60,129,17,7,0,24,40,88,34,17,0.253,0.319,0.314,0.633
" Donald, J",CLE,SS,88,296,39,75,19,3,4,24,22,70,5,1,0.253,0.312,0.378,0.69
" Pena, B",KC,C,60,158,11,40,10,0,1,19,12,27,2,0,0.253,0.306,0.335,0.642
" Aybar, E",LAA,SS,138,534,69,135,18,4,5,29,35,81,22,8,0.253,0.306,0.33,0.636
" Lucroy, J",MIL,C,75,277,24,70,9,0,4,26,18,44,4,2,0.253,0.3,0.329,0.628
" Michaels, J",HOU,LF,106,186,23,47,14,1,8,26,12,29,0,0,0.253,0.31,0.468,0.778
" Rivera, J",LAA,LF,124,416,53,105,20,0,15,52,33,58,2,2,0.252,0.312,0.409,0.721
" Beckham, G",CWS,2B,131,444,58,112,25,2,9,49,37,92,4,6,0.252,0.317,0.378,0.695
" Burrell, P",SF,LF,120,373,50,94,21,0,20,64,57,105,0,2,0.252,0.348,0.469,0.817
" Sweeney, M",PHI,1B,56,151,21,38,5,0,8,26,14,21,3,0,0.252,0.321,0.444,0.765
" Kalish, R",BOS,LF,53,163,26,41,11,1,4,24,12,38,10,1,0.252,0.305,0.405,0.71
" Doumit, R",PIT,C,124,406,42,102,22,1,13,45,41,87,1,0,0.251,0.331,0.406,0.738
" Crowe, T",CLE,CF,122,442,48,111,24,3,2,36,29,73,20,7,0.251,0.302,0.333,0.634
" Ludwick, R",SD,RF,136,490,63,123,27,2,17,69,48,121,0,4,0.251,0.325,0.418,0.743
" Rodriguez, S",TB,SS,118,343,53,86,19,2,9,40,21,97,13,3,0.251,0.308,0.397,0.705
" Gonzalez, A",ATL,SS,157,595,74,149,42,3,23,88,31,118,1,2,0.25,0.294,0.447,0.741
" Belisle, M",COL,P,73,4,0,1,1,0,0,2,0,2,0,0,0.25,0.4,0.5,0.9
" Brown, D",BOS,C,7,12,0,3,1,0,0,2,0,2,0,0,0.25,0.25,0.333,0.583
" Buckner, B",DET,P,3,4,0,1,0,0,0,0,1,0,0,0,0.25,0.4,0.25,0.65
" Clevlen, B",ATL,LF,4,4,2,1,1,0,0,0,0,1,0,0,0.25,0.25,0.5,0.75
" Conrad, B",ATL,2B,103,156,31,39,11,1,8,33,16,45,5,1,0.25,0.324,0.487,0.811
" Counsell, C",MIL,SS,102,204,16,51,8,0,2,21,21,29,1,1,0.25,0.322,0.319,0.64
" Diaz, M",ATL,LF,84,224,27,56,17,2,7,31,13,44,3,1,0.25,0.302,0.438,0.739
" Durango, L",SD,CF,28,48,8,12,0,0,0,4,4,7,5,0,0.25,0.308,0.25,0.558
" Eldred, B",COL,1B,11,24,4,6,1,0,1,3,2,10,0,0,0.25,0.333,0.417,0.75
" Floyd, G",CWS,P,2,4,0,1,0,0,0,0,1,2,0,0,0.25,0.4,0.25,0.65
" Frandsen, K",LAA,3B,54,160,24,40,11,0,0,14,9,10,2,0,0.25,0.294,0.319,0.613
" Hernandez, L",NYM,SS,17,44,4,11,1,0,2,6,2,7,1,0,0.25,0.298,0.409,0.707
" Izturis, M",LAA,3B,61,212,27,53,13,1,3,27,21,27,7,3,0.25,0.321,0.363,0.684
" Marcum, S",TOR,P,2,4,1,1,1,0,0,1,1,2,0,0,0.25,0.4,0.5,0.9
" Masterson, J",CLE,P,2,4,0,1,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.5
" McDonald, J",TOR,2B,63,152,27,38,9,2,6,23,6,26,2,1,0.25,0.273,0.454,0.727
" Pennington, C",OAK,SS,156,508,64,127,26,8,6,46,50,96,29,5,0.25,0.319,0.368,0.687
" Pettitte, A",NYY,P,2,4,0,1,0,0,0,0,0,3,0,0,0.25,0.25,0.25,0.5
" Samardzija, J",CHC,P,7,4,0,1,0,0,0,1,2,2,0,0,0.25,0.5,0.25,0.75
" Wise, D",TOR,LF,52,112,20,28,3,2,3,14,4,29,4,0,0.25,0.282,0.393,0.675
" Molina, B",TEX,C,118,377,27,94,12,1,5,36,24,34,0,0,0.249,0.297,0.326,0.623
" Kemp, M",LAD,CF,162,602,82,150,25,6,28,89,53,170,19,15,0.249,0.31,0.45,0.76
" Hundley, N",SD,C,85,273,33,68,18,2,8,43,25,66,0,5,0.249,0.308,0.418,0.726
" Kubel, J",MIN,RF,143,518,68,129,23,3,21,92,56,116,0,1,0.249,0.323,0.427,0.75
" Lugo, J",BAL,2B,93,241,26,60,4,2,0,20,15,50,5,7,0.249,0.298,0.282,0.581
" Francoeur, J",TEX,RF,139,454,52,113,18,2,13,65,30,81,8,3,0.249,0.3,0.383,0.683
" Wieters, M",BAL,C,130,446,37,111,22,1,11,55,47,94,0,1,0.249,0.319,0.377,0.695
" Wilson, J",SEA,2B,61,193,17,48,11,1,0,14,7,35,1,2,0.249,0.282,0.316,0.598
" Peralta, J",DET,SS,148,551,60,137,30,2,15,81,53,103,1,0,0.249,0.311,0.392,0.703
" Kennedy, A",WSH,2B,135,342,43,85,16,1,3,31,37,44,14,2,0.249,0.327,0.327,0.655
" Posada, J",NYY,C,120,383,49,95,23,1,18,57,59,99,3,1,0.248,0.357,0.454,0.811
" Wigginton, T",BAL,1B,154,581,63,144,29,1,22,76,50,116,0,1,0.248,0.312,0.415,0.727
" Martin, R",LAD,C,97,331,45,82,13,0,5,26,48,61,6,2,0.248,0.347,0.332,0.679
" Uribe, J",SF,SS,148,521,64,129,24,2,24,85,45,92,1,2,0.248,0.31,0.44,0.749
" Blake, C",LAD,3B,146,509,56,126,28,1,17,64,48,138,0,4,0.248,0.32,0.407,0.727
" Berkman, L",NYY,1B,122,404,48,100,23,1,14,58,77,85,3,2,0.248,0.368,0.413,0.781
" Gomez, C",MIL,CF,97,291,38,72,11,3,5,24,17,72,18,3,0.247,0.298,0.357,0.655
" Gonzalez, A",WSH,3B,114,186,19,46,8,1,0,5,7,30,0,0,0.247,0.277,0.301,0.578
" Hall, B",BOS,LF,119,344,44,85,16,1,18,46,34,104,9,1,0.247,0.316,0.456,0.772
" Inge, B",DET,3B,144,514,47,127,28,5,13,70,54,134,4,3,0.247,0.321,0.397,0.718
" Kouzmanoff, K",OAK,3B,143,551,59,136,32,1,16,71,24,96,2,1,0.247,0.283,0.396,0.679
" Granderson, C",NYY,CF,136,466,76,115,17,7,24,67,53,116,12,2,0.247,0.324,0.468,0.792
" Wolf, R",MIL,P,35,77,11,19,4,0,0,5,1,24,1,0,0.247,0.253,0.299,0.552
" Jones, G",PIT,1B,158,592,64,146,34,1,21,86,53,123,7,3,0.247,0.306,0.414,0.72
" Tracy, C",FLA,3B,69,146,11,36,8,0,1,15,11,36,0,0,0.247,0.306,0.322,0.628
" Bernadina, R",WSH,RF,134,414,52,102,18,3,11,47,35,93,16,2,0.246,0.307,0.384,0.691
" Lee, C",HOU,1B,157,605,67,149,29,1,24,89,37,59,3,3,0.246,0.291,0.417,0.708
" Smith, S",COL,LF,133,358,55,88,19,5,17,52,35,67,2,1,0.246,0.314,0.469,0.783
" Brantley, M",CLE,CF,72,297,38,73,9,3,3,22,22,38,10,2,0.246,0.296,0.327,0.623
" Craig, A",STL,LF,44,114,12,28,7,0,4,18,9,26,0,1,0.246,0.298,0.412,0.711
" Molina, J",TOR,C,57,167,13,41,4,0,6,12,9,36,1,0,0.246,0.304,0.377,0.681
" Hawpe, B",TB,RF,103,298,31,73,21,2,9,44,42,85,2,1,0.245,0.338,0.419,0.758
" Venable, W",SD,RF,131,392,60,96,11,7,13,51,45,128,29,7,0.245,0.324,0.408,0.732
" Gutierrez, F",SEA,CF,152,568,61,139,25,3,12,64,50,137,25,3,0.245,0.303,0.363,0.666
" Giambi, J",COL,1B,87,176,17,43,9,0,6,35,35,47,2,0,0.244,0.378,0.398,0.776
" Hairston Jr., J",SD,SS,119,430,53,105,13,2,10,50,31,54,9,6,0.244,0.299,0.353,0.652
" Young Jr., E",COL,2B,51,172,26,42,5,1,0,8,17,32,17,6,0.244,0.312,0.285,0.597
" Encarnacion, E",TOR,3B,96,332,47,81,16,0,21,51,29,60,1,0,0.244,0.305,0.482,0.787
" Kelly, D",DET,LF,119,238,30,58,4,0,9,27,8,42,3,0,0.244,0.272,0.374,0.646
" Overbay, L",TOR,1B,154,534,75,130,37,2,20,67,67,131,1,0,0.243,0.329,0.433,0.762
" Miller, C",CIN,C,32,74,5,18,5,0,2,9,2,16,0,0,0.243,0.282,0.392,0.674
" Rollins, J",PHI,SS,88,350,48,85,16,3,8,41,40,32,17,1,0.243,0.32,0.374,0.694
" Quentin, C",CWS,RF,131,453,73,110,25,2,26,87,50,83,2,2,0.243,0.342,0.479,0.821
" Diaz, A",PIT,SS,22,33,0,8,1,0,0,2,3,10,0,1,0.242,0.306,0.273,0.578
" Enright, B",ARI,P,18,33,1,8,1,0,0,6,0,9,0,0,0.242,0.235,0.273,0.508
" Suzuki, K",OAK,C,131,495,55,120,18,2,13,71,33,49,3,2,0.242,0.303,0.366,0.669
" Schierholtz, N",SF,RF,137,227,34,55,13,3,3,17,20,38,4,5,0.242,0.311,0.366,0.676
" Nava, D",BOS,LF,60,161,23,39,14,1,1,26,19,46,1,1,0.242,0.351,0.36,0.711
" Ramirez, A",CHC,3B,124,465,61,112,21,1,25,83,34,90,0,0,0.241,0.294,0.452,0.745
" Joyce, M",TB,RF,77,216,30,52,15,3,10,40,40,55,2,2,0.241,0.36,0.477,0.837
" Barney, D",CHC,SS,30,79,12,19,4,0,0,2,6,12,0,0,0.241,0.294,0.291,0.585
" Glaus, T",ATL,1B,128,412,52,99,18,0,16,71,63,100,0,0,0.24,0.344,0.4,0.744
" Schneider, B",PHI,C,47,125,17,30,4,1,4,15,19,25,0,0,0.24,0.345,0.384,0.729
" Barajas, R",LAD,C,99,313,39,75,14,0,17,47,13,54,0,0,0.24,0.284,0.447,0.731
" Lopez, J",SEA,3B,150,593,49,142,29,0,10,58,23,66,3,2,0.239,0.27,0.339,0.609
" Winn, R",STL,CF,116,205,23,49,8,2,4,25,21,37,6,0,0.239,0.307,0.356,0.663
" Gross, G",OAK,LF,105,222,27,53,11,1,1,25,17,39,5,1,0.239,0.29,0.311,0.601
" Kotsay, M",CWS,DH,107,327,30,78,17,2,8,31,32,36,1,3,0.239,0.306,0.376,0.683
" Lowell, M",BOS,1B,73,218,23,52,13,0,5,26,23,34,0,0,0.239,0.307,0.367,0.674
" Zobrist, B",TB,2B,151,541,77,129,28,2,10,75,92,107,24,3,0.238,0.346,0.353,0.699
" Napoli, M",LAA,C,140,453,60,108,24,1,26,68,42,137,4,2,0.238,0.316,0.468,0.784
" Punto, N",MIN,3B,88,252,24,60,11,1,1,20,28,50,6,2,0.238,0.313,0.302,0.615
" Whiteside, E",SF,C,56,126,19,30,6,1,4,10,8,35,1,2,0.238,0.299,0.397,0.696
" Lind, A",TOR,1B,150,569,57,135,32,3,23,72,38,144,0,0,0.237,0.287,0.425,0.712
" Upton Jr., M",TB,CF,154,536,89,127,38,4,18,62,67,164,42,9,0.237,0.322,0.424,0.745
" Stammen, C",WSH,P,36,38,2,9,3,0,0,6,1,15,0,0,0.237,0.25,0.316,0.566
" Branyan, R",SEA,1B,109,376,47,89,19,0,25,57,46,131,1,0,0.237,0.323,0.487,0.81
" Salazar, O",SD,LF,85,131,19,31,4,0,3,19,16,23,1,2,0.237,0.318,0.336,0.653
" Getz, C",KC,2B,72,224,23,53,9,0,0,18,19,28,15,2,0.237,0.302,0.277,0.579
" Miller, J",KC,CF,20,55,5,13,3,0,1,4,4,23,1,0,0.236,0.3,0.345,0.645
" Young, D",PIT,RF,110,191,22,45,11,1,7,28,13,52,1,0,0.236,0.286,0.414,0.7
" Jackson, C",OAK,LF,60,208,25,49,13,0,2,16,31,27,6,1,0.236,0.336,0.327,0.663
" Cruz, L",MIL,SS,7,17,2,4,0,1,0,1,0,2,0,0,0.235,0.235,0.353,0.588
" Figueroa, N",HOU,P,30,17,1,4,1,0,0,0,0,3,0,0,0.235,0.235,0.294,0.529
" Escobar, A",MIL,SS,145,506,57,119,14,10,4,41,36,70,10,4,0.235,0.288,0.326,0.614
" Barmes, C",COL,2B,133,387,43,91,21,0,8,50,35,66,3,2,0.235,0.305,0.351,0.656
" Castillo, L",NYM,2B,86,247,28,58,4,2,0,17,39,25,8,3,0.235,0.337,0.267,0.604
" Chavez, E",OAK,DH,33,111,10,26,8,0,1,10,8,31,0,0,0.234,0.276,0.333,0.61
" Quintero, H",HOU,C,88,265,13,62,10,0,4,20,8,59,0,0,0.234,0.262,0.317,0.579
" Maybin, C",FLA,CF,82,291,46,68,7,3,8,28,24,92,9,2,0.234,0.302,0.361,0.663
" Abreu, T",ARI,SS,81,193,16,45,11,1,1,13,4,47,2,1,0.233,0.244,0.316,0.56
" Lopez, F",BOS,2B,113,391,52,91,18,1,8,37,44,81,8,2,0.233,0.311,0.345,0.656
" Stairs, M",SD,LF,78,99,14,23,6,0,6,16,11,32,2,0,0.232,0.306,0.475,0.781
" Ankiel, R",ATL,CF,74,211,31,49,13,1,6,24,26,71,3,1,0.232,0.321,0.389,0.709
" Varitek, J",BOS,C,39,112,18,26,6,0,7,16,10,35,0,0,0.232,0.293,0.473,0.766
" Feliciano, J",NYM,LF,54,108,12,25,4,1,0,3,6,12,1,0,0.231,0.276,0.287,0.563
" Duncan, S",CLE,LF,85,229,29,53,10,0,11,36,26,76,1,0,0.231,0.317,0.419,0.736
" Paul, X",LAD,LF,44,121,16,28,8,1,0,11,8,24,3,1,0.231,0.277,0.314,0.591
" German, E",TEX,2B,13,13,5,3,0,0,0,1,3,2,4,1,0.231,0.375,0.231,0.606
" Gillespie, C",ARI,LF,45,104,11,24,8,0,2,12,7,29,1,1,0.231,0.283,0.365,0.649
" Morel, B",CWS,3B,21,65,9,15,3,0,3,7,4,17,2,0,0.231,0.271,0.415,0.687
" Zambrano, C",CHC,P,40,52,5,12,0,0,1,6,2,15,0,0,0.231,0.255,0.288,0.543
" Izturis, C",BAL,SS,150,473,42,109,13,1,1,28,25,53,11,5,0.23,0.277,0.268,0.545
" Jones, A",CWS,RF,107,278,41,64,12,1,19,48,45,73,9,2,0.23,0.341,0.486,0.827
" Brown, J",CLE,LF,26,87,9,20,7,0,0,2,4,10,0,0,0.23,0.272,0.31,0.582
" Tolbert, M",MIN,2B,48,87,8,20,4,3,1,18,9,18,1,1,0.23,0.293,0.379,0.672
" Aybar, W",TB,DH,100,270,22,62,13,0,6,43,30,61,0,0,0.23,0.309,0.344,0.654
" Rowand, A",SF,CF,105,331,42,76,12,2,11,34,16,74,5,3,0.23,0.281,0.378,0.659
" Marte, A",CLE,3B,80,170,18,39,7,2,5,19,17,35,0,3,0.229,0.298,0.382,0.68
" Wilson, B",LAA,C,40,96,12,22,6,0,4,15,8,23,0,0,0.229,0.288,0.417,0.705
" Repko, J",MIN,LF,58,127,19,29,6,0,3,9,13,38,3,2,0.228,0.324,0.346,0.671
" Avila, A",DET,C,104,294,28,67,12,0,7,31,36,71,2,2,0.228,0.316,0.34,0.656
" Hoover, P",PHI,C,9,22,6,5,2,0,0,2,3,5,0,0,0.227,0.32,0.318,0.638
" Pena, R",NYY,3B,85,154,18,35,1,1,0,18,6,27,7,1,0.227,0.258,0.247,0.504
" Wilson, J",SEA,SS,108,361,22,82,14,2,2,25,14,74,5,0,0.227,0.278,0.294,0.572
" Manzella, T",HOU,SS,83,258,17,58,7,0,1,21,13,71,0,1,0.225,0.267,0.264,0.531
" Lillibridge, B",CWS,RF,64,98,19,22,5,2,2,16,3,36,5,3,0.224,0.248,0.378,0.625
" Sizemore, S",DET,2B,48,143,19,32,7,0,3,14,15,40,0,0,0.224,0.296,0.336,0.631
" Nix, J",CLE,3B,102,331,32,74,15,0,14,34,20,87,1,2,0.224,0.281,0.396,0.676
" Ryan, B",STL,SS,139,439,50,98,19,3,2,36,33,60,11,4,0.223,0.279,0.294,0.573
" Ausmus, B",LAD,C,21,63,4,14,2,0,0,2,7,15,0,0,0.222,0.31,0.254,0.564
" St. Pierre, M",DET,C,6,9,1,2,1,0,0,0,0,2,0,0,0.222,0.222,0.333,0.556
" Wallace, B",HOU,1B,51,144,14,32,6,1,2,13,8,50,0,0,0.222,0.296,0.319,0.615
" Greene, T",STL,SS,44,104,14,23,3,1,2,10,13,24,2,0,0.221,0.328,0.327,0.655
" LaPorta, M",CLE,1B,110,376,41,83,15,1,12,41,46,82,0,0,0.221,0.306,0.362,0.668
" Helms, W",FLA,3B,127,254,25,56,12,4,4,39,26,76,0,2,0.22,0.3,0.346,0.646
" Crosby, B",ARI,3B,70,168,9,37,10,0,1,13,17,38,0,3,0.22,0.294,0.298,0.592
" Hernandez, A",HOU,2B,54,109,13,24,5,0,0,3,10,19,3,0,0.22,0.286,0.266,0.552
" Alfonzo, E",SEA,C,13,41,4,9,1,0,1,4,0,10,0,0,0.22,0.22,0.317,0.537
" Bourgeois, J",HOU,LF,69,123,16,27,4,1,0,3,13,16,12,4,0.22,0.294,0.268,0.562
" Miranda, J",NYY,1B,33,64,7,14,2,1,3,10,7,12,0,0,0.219,0.296,0.422,0.718
" Bowker, J",PIT,LF,67,151,16,33,8,0,5,21,14,33,0,1,0.219,0.281,0.371,0.652
" Smoak, J",SEA,1B,100,348,40,76,14,0,13,48,46,91,1,0,0.218,0.307,0.371,0.678
" Baker, J",FLA,C,23,78,7,17,3,1,0,6,9,18,0,0,0.218,0.307,0.282,0.589
" Feliz, P",STL,3B,137,409,36,89,12,2,5,40,13,41,1,1,0.218,0.24,0.293,0.533
" Frazier, J",DET,LF,9,23,3,5,1,0,0,1,1,6,0,0,0.217,0.25,0.261,0.511
" Kotchman, C",SEA,1B,125,414,37,90,20,1,9,51,35,57,0,0,0.217,0.28,0.336,0.616
" Oeltjen, T",LAD,RF,14,23,5,5,1,1,0,1,4,8,0,0,0.217,0.357,0.348,0.705
" Phillips, P",COL,C,12,23,4,5,0,0,0,1,2,7,0,0,0.217,0.28,0.217,0.497
" Ramirez, M",TEX,C,28,69,8,15,3,0,2,8,12,22,0,0,0.217,0.341,0.348,0.689
" Fox, J",BAL,C,77,198,21,43,10,1,7,22,8,49,0,0,0.217,0.261,0.384,0.645
" Ka'aihue, K",KC,1B,52,180,22,39,6,1,8,25,24,39,0,1,0.217,0.307,0.394,0.702
" Mather, J",ATL,CF,36,60,7,13,4,0,0,3,2,11,1,1,0.217,0.242,0.283,0.525
" Downs, M",HOU,2B,40,97,8,21,7,0,1,7,9,20,0,0,0.216,0.294,0.32,0.613
" Hermida, J",OAK,LF,73,222,19,48,12,0,6,29,16,58,1,0,0.216,0.268,0.351,0.619
" Belliard, R",LAD,2B,82,162,24,35,10,1,2,19,18,35,2,2,0.216,0.295,0.327,0.622
" Blanco, H",NYM,C,50,130,10,28,5,0,2,8,11,26,1,0,0.215,0.271,0.3,0.571
" Gordon, A",KC,LF,74,242,34,52,10,0,8,20,34,62,1,5,0.215,0.315,0.355,0.671
" Atkins, G",BAL,1B,44,140,5,30,7,0,1,9,12,30,0,0,0.214,0.276,0.286,0.562
" Bard, J",SEA,C,39,112,9,24,7,0,3,10,10,27,0,0,0.214,0.276,0.357,0.634
" Garland, J",SD,P,34,56,6,12,1,0,0,2,6,18,0,0,0.214,0.286,0.232,0.518
" Moeller, C",NYY,C,9,14,2,3,3,0,0,0,1,4,0,0,0.214,0.267,0.429,0.695
" Owings, M",CIN,P,25,14,2,3,0,0,1,3,0,6,0,0,0.214,0.214,0.429,0.643
" Powell, L",OAK,C,41,112,13,24,4,0,2,11,15,29,1,0,0.214,0.305,0.304,0.608
" Hill, K",CHC,C,77,215,18,46,13,1,1,17,12,61,1,0,0.214,0.254,0.298,0.552
" Patterson, E",BOS,CF,90,187,26,40,8,5,6,16,14,62,11,1,0.214,0.272,0.406,0.679
" Bell, J",BAL,3B,53,159,15,34,5,0,3,12,2,53,0,1,0.214,0.224,0.302,0.525
" Espinosa, D",WSH,2B,28,103,16,22,4,1,6,15,9,30,0,2,0.214,0.277,0.447,0.723
" Tejada, R",NYM,SS,78,216,28,46,12,0,1,15,22,38,2,2,0.213,0.305,0.282,0.588
" Hughes, R",BAL,1B,14,47,3,10,2,0,0,4,4,19,0,0,0.213,0.275,0.255,0.53
" Bailey, H",CIN,P,18,33,1,7,0,0,0,2,2,15,0,0,0.212,0.257,0.212,0.469
" Gentry, C",TEX,CF,20,33,4,7,0,0,0,3,1,11,1,0,0.212,0.229,0.212,0.441
" Saunders, M",SEA,CF,100,289,29,61,11,2,10,33,35,84,6,3,0.211,0.295,0.367,0.662
" Davis, B",FLA,C,33,109,8,23,7,1,3,16,9,37,2,0,0.211,0.27,0.376,0.647
" Treanor, M",TEX,C,82,237,22,50,6,1,5,27,22,43,1,2,0.211,0.287,0.308,0.595
